others,joy,sadness,anger,surprise,disgust,fear,Tag
0.9360184669494629,0.0062216720543801785,0.0020682052709162235,0.0046510216780006886,0.002038997132331133,0.02036909945309162,0.028632357716560364,Parodies
0.11782876402139664,0.004529903177171946,0.001955796964466572,0.31872478127479553,0.0016577308997511864,0.5515624284744263,0.003740552579984069,Parodies
0.07711736112833023,0.0055527836084365845,0.9021472334861755,0.001976372441276908,0.0024691326543688774,0.006474432069808245,0.004262707661837339,Parodies
0.9512823224067688,0.03512205183506012,0.003317160066217184,0.00085876090452075,0.0018666848773136735,0.0016759964637458324,0.00587698956951499,Parodies
0.9749487042427063,0.01230775099247694,0.001011305837891996,0.0009392115753144026,0.0025901272892951965,0.0025189616717398167,0.005683875642716885,Parodies
0.930766224861145,0.0047486890107393265,0.002687095897272229,0.0037888905499130487,0.0018640069756656885,0.03728337213397026,0.018861515447497368,Parodies
0.9759588241577148,0.011172857135534286,0.0018047551857307553,0.0007757056737318635,0.0017962984275072813,0.004299459513276815,0.004192199558019638,Parodies
0.9733402132987976,0.007690650876611471,0.0017242783214896917,0.000998492119833827,0.0017808069242164493,0.008622805587947369,0.0058426926843822,Parodies
0.9175400137901306,0.004765703342854977,0.0018465373432263732,0.0029884849209338427,0.0023081020917743444,0.0670534148812294,0.0034976834431290627,Parodies
0.9074789881706238,0.07857934385538101,0.005020738113671541,0.0009473974350839853,0.002984035527333617,0.0020407577976584435,0.002948752837255597,Parodies
0.969971776008606,0.007737821899354458,0.0019380527082830667,0.0010239682160317898,0.0020245080813765526,0.009130892343819141,0.00817276444286108,Parodies
0.004854200873523951,0.0021413827780634165,0.001306127174757421,0.9787625670433044,0.0017181207658722997,0.009416558779776096,0.0018010663334280252,Parodies
0.46230682730674744,0.008168085478246212,0.4852060377597809,0.0030840144027024508,0.0031708048190921545,0.024321341887116432,0.013742966577410698,Parodies
0.9788885712623596,0.0073442617431283,0.001265741535462439,0.0008166109910234809,0.002824022201821208,0.0057698520831763744,0.0030907923355698586,Parodies
0.6840260624885559,0.004396405071020126,0.0030927148181945086,0.005597446113824844,0.0030380201060324907,0.2811928987503052,0.018656300380825996,Parodies
0.9716016054153442,0.011914015747606754,0.00384532124735415,0.0008067725575529039,0.0020684716291725636,0.003093353472650051,0.006670406553894281,Parodies
0.9769235253334045,0.010007769800722599,0.0009620688506402075,0.0013455147854983807,0.002491320949047804,0.003099558874964714,0.005170328076928854,Parodies
0.9755944609642029,0.005796556361019611,0.002739738440141082,0.0011228738585487008,0.0038678660057485104,0.008419566787779331,0.0024588925298303366,Parodies
0.9569199085235596,0.018721582368016243,0.0014787878608331084,0.010884962975978851,0.002218155423179269,0.004070214927196503,0.0057063838467001915,Parodies
0.9751191735267639,0.013766774907708168,0.0020146118476986885,0.0009191054268740118,0.0020930685568600893,0.0025430091191083193,0.0035441075451672077,Parodies
0.973540723323822,0.005805362481623888,0.002586604794487357,0.001084784627892077,0.001826917054131627,0.007815486751496792,0.007340097334235907,Parodies
0.9508745670318604,0.01437709666788578,0.002259566681459546,0.006799911614507437,0.013296151533722878,0.009176877327263355,0.0032157101668417454,Parodies
0.8129945397377014,0.005352605599910021,0.0013735790271311998,0.017810450866818428,0.0029252006206661463,0.1564275175333023,0.0031160968355834484,Parodies
0.9781952500343323,0.01151955034583807,0.00151654367800802,0.0010796760907396674,0.0026709106750786304,0.0032677107956260443,0.0017503384733572602,Parodies
0.806186854839325,0.010906770825386047,0.009235070087015629,0.0025019319728016853,0.0030924344900995493,0.00757205206900835,0.16050490736961365,Parodies
0.16659441590309143,0.006746504455804825,0.003489808179438114,0.7214601635932922,0.0021160105243325233,0.09631002694368362,0.0032830783165991306,Parodies
0.02898016758263111,0.001194161712191999,0.001558353309519589,0.01209520734846592,0.0011214971309527755,0.9531099200248718,0.0019406861392781138,Parodies
0.931641697883606,0.0053221420384943485,0.0013581851962953806,0.004498517140746117,0.0020774011500179768,0.050895046442747116,0.004207046236842871,Parodies
0.9633329510688782,0.005207360256463289,0.001232636859640479,0.0036786035634577274,0.0023194467648863792,0.022137435153126717,0.002091393806040287,Parodies
0.3085588812828064,0.010503046214580536,0.0014654772821813822,0.5865494012832642,0.005854849703609943,0.08167032897472382,0.00539807602763176,Parodies
0.9534708857536316,0.008673575706779957,0.003215163480490446,0.0010057610925287008,0.003430357901379466,0.003936292603611946,0.026268040761351585,Parodies
0.9623535871505737,0.0056007495149970055,0.0027615639846771955,0.0014864744152873755,0.0025361129082739353,0.008150503970682621,0.01711108535528183,Parodies
0.9531891942024231,0.004566776566207409,0.0015170711558312178,0.002275664359331131,0.0026365309022367,0.03056478314101696,0.005250090267509222,Parodies
0.7453814744949341,0.009324988350272179,0.0058678737841546535,0.0028681023977696896,0.004573715850710869,0.013230699114501476,0.2187531590461731,Parodies
0.9799286723136902,0.008913583122193813,0.0012426805915310979,0.0012654748279601336,0.00241629290394485,0.0036611477844417095,0.0025721013080328703,Parodies
0.974205732345581,0.005389174446463585,0.001391280093230307,0.001447007292881608,0.002987334504723549,0.012439917773008347,0.002139378571882844,Parodies
0.011086920276284218,0.0009420741116628051,0.001986711984500289,0.009762679226696491,0.0012258305214345455,0.9733257293701172,0.0016700431006029248,Parodies
0.03912854567170143,0.004488051403313875,0.0011325418017804623,0.9146932363510132,0.0019326629117131233,0.03615903481841087,0.002465923549607396,Parodies
0.9293842911720276,0.02230258472263813,0.029839294031262398,0.0013862072955816984,0.0016611565370112658,0.004100034944713116,0.011326256208121777,Parodies
0.7819050550460815,0.010608736425638199,0.004665996879339218,0.003393555758520961,0.0036059399135410786,0.008436573669314384,0.18738408386707306,Parodies
0.07178662717342377,0.004192996770143509,0.0041814143769443035,0.002216147957369685,0.002541805151849985,0.0040569789707660675,0.9110240340232849,Parodies
0.18175892531871796,0.009630615822970867,0.00548789044842124,0.002218795008957386,0.0042752837762236595,0.0033579706214368343,0.7932705283164978,Parodies
0.9763857126235962,0.00842705462127924,0.002905480796471238,0.0012627183459699154,0.0016825738130137324,0.006373343523591757,0.002963077276945114,Parodies
0.03574890270829201,0.001366906799376011,0.002854053396731615,0.006706629879772663,0.001214309479109943,0.940689206123352,0.011420024558901787,Parodies
0.9269704818725586,0.010186897590756416,0.0021082081366330385,0.02186259627342224,0.0018641509814187884,0.013438071124255657,0.02356957271695137,Parodies
0.9363667368888855,0.006782500073313713,0.001412535086274147,0.0031057968735694885,0.00235351687297225,0.01412878092378378,0.035850223153829575,Parodies
0.8338253498077393,0.00774829788133502,0.005788576323539019,0.004057122394442558,0.002484519500285387,0.012748867273330688,0.13334736227989197,Parodies
0.018543405458331108,0.002375540556386113,0.003243885701522231,0.0013677633833140135,0.0017044337000697851,0.0024025975726544857,0.9703623652458191,Parodies
0.9659753441810608,0.004222771152853966,0.0023953760974109173,0.00179435929749161,0.0019384819315746427,0.02057303860783577,0.0031006247736513615,Parodies
0.9785430431365967,0.007565096020698547,0.001773006864823401,0.0011591259390115738,0.0018489934736862779,0.004169979132711887,0.004940799903124571,Parodies
0.9790039658546448,0.008273420855402946,0.0027524232864379883,0.001248933607712388,0.001706944894976914,0.0044090840965509415,0.002605266170576215,Parodies
0.007185228168964386,0.001373397302813828,0.003045035293325782,0.001378980465233326,0.001373745733872056,0.0025652628391981125,0.9830784201622009,Parodies
0.9502330422401428,0.006401496473699808,0.002507187193259597,0.00143726309761405,0.002323479624465108,0.031291477382183075,0.005806010216474533,Parodies
0.8145237565040588,0.01878374256193638,0.001388243748806417,0.008532985113561153,0.0055180564522743225,0.005789520218968391,0.14546377956867218,Parodies
0.010824336670339108,0.0026962782721966505,0.0017200030852109194,0.0014245000202208757,0.0027651654090732336,0.001383597613312304,0.9791861176490784,Parodies
0.9735755324363708,0.006060815416276455,0.0014678164152428508,0.0015770095633342862,0.0021874154917895794,0.01315212156623602,0.0019794348627328873,Parodies
0.15925352275371552,0.0023686315398663282,0.0018963461043313146,0.03788885474205017,0.0016687336610630155,0.7941489219665527,0.0027750032022595406,Parodies
0.9136821627616882,0.0059152389876544476,0.001086132600903511,0.007932527922093868,0.0030758483335375786,0.06561636179685593,0.002691814675927162,Parodies
0.9232768416404724,0.015901777893304825,0.04423241689801216,0.0015832828357815742,0.002082041697576642,0.008110858500003815,0.004812777508050203,Parodies
0.9702873826026917,0.008655332960188389,0.007769652642309666,0.0010677080135792494,0.004064233973622322,0.00529210502281785,0.0028635559137910604,Parodies
0.9323971271514893,0.03256597742438316,0.0028714495711028576,0.0012497399002313614,0.0030769940931349993,0.0016552417073398829,0.02618352882564068,Parodies
0.8343796133995056,0.020294517278671265,0.006114163435995579,0.0020605530589818954,0.003423925954848528,0.003520478494465351,0.13020677864551544,Parodies
0.23986327648162842,0.002237026346847415,0.0033313482999801636,0.02381546050310135,0.0018487997585907578,0.7200387716293335,0.0088653564453125,Parodies
0.2685484290122986,0.015042814426124096,0.0013904303777962923,0.6618150472640991,0.005207407753914595,0.043286360800266266,0.004709463566541672,Parodies
0.9725801944732666,0.008123104460537434,0.001704192953184247,0.0013682269491255283,0.002350760390982032,0.004276955500245094,0.009596486575901508,Parodies
0.9493193030357361,0.0423242412507534,0.0008475584909319878,0.0013504968956112862,0.0024553050752729177,0.0018395768711343408,0.0018634910229593515,Parodies
0.9596672654151917,0.007473621051758528,0.002814545761793852,0.004160466603934765,0.001355086686089635,0.013235080055892467,0.011294090189039707,Parodies
0.08804053068161011,0.0119685223326087,0.8863674402236938,0.001743694650940597,0.002329721348360181,0.003159132320433855,0.006390929222106934,Parodies
0.09350534528493881,0.0023689924273639917,0.014716804027557373,0.004447087179869413,0.0019084421219304204,0.8772892355918884,0.005764092784374952,Parodies
0.006354251876473427,0.001891099731437862,0.0031023898627609015,0.0017998416442424059,0.0020223469473421574,0.0018100662855431437,0.983020007610321,Parodies
0.9094224572181702,0.006385750602930784,0.0013628846500068903,0.007713774684816599,0.0017185825854539871,0.06894955039024353,0.0044470662251114845,Parodies
0.007818048819899559,0.002203361364081502,0.0009843222796916962,0.9686381816864014,0.001635041437111795,0.017078818753361702,0.001642170362174511,Parodies
0.3897865414619446,0.004949143156409264,0.025182342156767845,0.012011878192424774,0.004080160986632109,0.10814180225133896,0.45584821701049805,Parodies
0.8893008828163147,0.010897448286414146,0.0054657659493386745,0.0019810849335044622,0.006384733598679304,0.0042578354477882385,0.08171221613883972,Parodies
0.49688032269477844,0.005122851580381393,0.0047761001624166965,0.0051092347130179405,0.0027436225209385157,0.47920337319374084,0.006164485588669777,Parodies
0.8963733911514282,0.01637486182153225,0.0017257372383028269,0.001828133361414075,0.014761590398848057,0.0025536164175719023,0.06638273596763611,Parodies
0.9426853060722351,0.004962289240211248,0.002818333450704813,0.002990254433825612,0.0020389934070408344,0.04197901487350464,0.002525778952986002,Parodies
0.9623112678527832,0.011278429068624973,0.0006300121895037591,0.0018951562233269215,0.008492897264659405,0.004186660051345825,0.011205514892935753,Parodies
0.10455166548490524,0.009464124217629433,0.004706929437816143,0.002034230623394251,0.0038486055564135313,0.0024450162891298532,0.8729493618011475,Parodies
0.35398411750793457,0.009384144097566605,0.005378330126404762,0.004022405482828617,0.006314947735518217,0.006175124552100897,0.6147409081459045,Parodies
0.3030506670475006,0.010711511597037315,0.0053635756485164165,0.003073848085477948,0.004572773352265358,0.005233226343989372,0.6679943799972534,Parodies
0.9623677134513855,0.009307380765676498,0.000677144096698612,0.004100597929209471,0.008022040128707886,0.007703964598476887,0.007821204140782356,Parodies
0.4715763330459595,0.0046058413572609425,0.006730865687131882,0.012186000123620033,0.005299979355186224,0.24870812892913818,0.25089284777641296,Parodies
0.9647378921508789,0.006123831029981375,0.0015553991543129086,0.0013626390136778355,0.006038176827132702,0.006041456945240498,0.014140638522803783,Parodies
0.26270759105682373,0.0038953712210059166,0.0022720133420079947,0.013473193161189556,0.0021621815394610167,0.7125989198684692,0.0028907260857522488,Parodies
0.10513631254434586,0.005117019638419151,0.8663908243179321,0.0019984375685453415,0.002166672144085169,0.007262791506946087,0.011928004212677479,Parodies
0.9750848412513733,0.006255307700484991,0.0009599001496098936,0.002593895187601447,0.0031129000708460808,0.007070024497807026,0.004923170432448387,Parodies
0.004100902937352657,0.0017054438358172774,0.0019576435443013906,0.001740958308801055,0.0014863730175420642,0.0015398014802485704,0.9874688386917114,Parodies
0.9758256077766418,0.007365197874605656,0.0025557184126228094,0.0011833671014755964,0.0016926978714764118,0.004445923026651144,0.006931501440703869,Parodies
0.8754631280899048,0.004493569489568472,0.007270833011716604,0.0033411416225135326,0.0018333613406866789,0.08633612096309662,0.021261878311634064,Parodies
0.9651788473129272,0.020611727610230446,0.0032525660935789347,0.0009289051522500813,0.00223743193782866,0.002583712339401245,0.005206731613725424,Parodies
0.005014466121792793,0.0016513180453330278,0.002158472780138254,0.0015880881110206246,0.0018511989619582891,0.0013766064075753093,0.9863598942756653,Parodies
0.9760873317718506,0.0061038946732878685,0.0010494396556168795,0.002516584238037467,0.0018863172736018896,0.009551421739161015,0.0028049463871866465,Parodies
0.9474872946739197,0.04236055538058281,0.0012178611941635609,0.0015991798136383295,0.0015596913872286677,0.0022607920691370964,0.0035147315356880426,Parodies
0.9276182055473328,0.020272191613912582,0.0007518534548580647,0.0022701106499880552,0.03814416378736496,0.002973867580294609,0.007969674654304981,Parodies
0.7786892056465149,0.005522241350263357,0.004398786462843418,0.0033324584364891052,0.0026561340782791376,0.18912562727928162,0.016275491565465927,Parodies
0.9622321724891663,0.019014161080121994,0.0022257117088884115,0.0008946082089096308,0.002544958144426346,0.0019761540461331606,0.011112215928733349,Parodies
0.9788273572921753,0.010334543883800507,0.00204315478913486,0.001318749855272472,0.0019890274852514267,0.0035432050935924053,0.0019439848838374019,Parodies
0.019159482792019844,0.0023560745175927877,0.001657421002164483,0.0016687739407643676,0.0020954471547156572,0.004021762404590845,0.9690409898757935,Parodies
0.006718340329825878,0.0016886626835912466,0.006643492262810469,0.0011716070584952831,0.0017869543517008424,0.0014661333989351988,0.9805247783660889,Parodies
0.8515520691871643,0.004239775240421295,0.0017880951054394245,0.0035006266552954912,0.00424152472987771,0.12679080665111542,0.007887001149356365,Parodies
0.7910229563713074,0.004979460034519434,0.01704077050089836,0.003913041669875383,0.0022341166622936726,0.17572365701198578,0.005085984710603952,Parodies
0.4649229347705841,0.0043037510477006435,0.0021331480238586664,0.008388394489884377,0.002694369526579976,0.5119885206222534,0.005568880587816238,Parodies
0.9764947295188904,0.008145549334585667,0.0011053041089326143,0.001112838159315288,0.0025234483182430267,0.0063655744306743145,0.004252489190548658,Parodies
0.25499776005744934,0.003424247493967414,0.003126584691926837,0.01829349808394909,0.001593770575709641,0.7151601314544678,0.00340399076230824,Parodies
0.9670695662498474,0.006955377757549286,0.002440438140183687,0.002152572385966778,0.001342817093245685,0.017135603353381157,0.0029034919571131468,Parodies
0.16143663227558136,0.8252110481262207,0.0028193658217787743,0.0013530445285141468,0.0022377341520041227,0.0010081017389893532,0.005934047047048807,Parodies
0.1264854222536087,0.0019997921772301197,0.0017121440032497048,0.019500654190778732,0.0014377118786796927,0.8457351326942444,0.0031292049679905176,Parodies
0.4034559428691864,0.0038109661545604467,0.0018380703404545784,0.009781072847545147,0.003029425395652652,0.5711864233016968,0.006898136343806982,Parodies
0.8024802207946777,0.01001173909753561,0.002666349522769451,0.002899718238040805,0.003007149090990424,0.021179379895329475,0.15775538980960846,Parodies
0.976971447467804,0.005110785830765963,0.0010832512052729726,0.002185191260650754,0.0021683338563889265,0.009056652896106243,0.0034243774134665728,Parodies
0.9168090224266052,0.012350950390100479,0.004654424265027046,0.0013795561389997602,0.004677886608988047,0.004693338647484779,0.055434782058000565,Parodies
0.9349711537361145,0.005754517856985331,0.0021480927243828773,0.0015974751440808177,0.002503111260011792,0.048414040356874466,0.004611516837030649,Parodies
0.2978307902812958,0.012682940810918808,0.004424332175403833,0.003697214415296912,0.004888626746833324,0.004496856592595577,0.6719791889190674,Parodies
0.6598981618881226,0.011325878091156483,0.00743250735104084,0.002334143267944455,0.004533711355179548,0.0074724676087498665,0.3070031404495239,Parodies
0.9732999205589294,0.007946997880935669,0.0010771731613203883,0.0011183189926669002,0.002065077191218734,0.011472580023109913,0.003020070493221283,Parodies
0.9678194522857666,0.0091713173314929,0.0013874727301299572,0.0009715382475405931,0.004724428057670593,0.0040526557713747025,0.0118730328977108,Parodies
0.9797772765159607,0.009374919347465038,0.0011565473396331072,0.0009617134928703308,0.001938801957294345,0.003812037641182542,0.0029786061495542526,Parodies
0.9469250440597534,0.006603607442229986,0.005681070499122143,0.0014070166507735848,0.0021969261579215527,0.032081641256809235,0.005104897543787956,Parodies
0.024869566783308983,0.0031915116123855114,0.0018611910054460168,0.0016134207835420966,0.0030551881063729525,0.0021998833399266005,0.9632091522216797,Parodies
0.9398611783981323,0.012464253231883049,0.0008229372906498611,0.026155507192015648,0.002842640969902277,0.013259394094347954,0.004593945574015379,Parodies
0.9655858278274536,0.01783474162220955,0.0034861743915826082,0.0009533661068417132,0.0016662677517160773,0.002347475616261363,0.008126233704388142,Parodies
0.11251822113990784,0.005898279137909412,0.001252494053915143,0.7994943857192993,0.004382612183690071,0.07260606437921524,0.003847908927127719,Parodies
0.12764699757099152,0.0058944690972566605,0.005107251927256584,0.003377846907824278,0.0043047587387263775,0.004303529392927885,0.8493651747703552,Parodies
0.08447132259607315,0.003782873973250389,0.008507542312145233,0.002597382292151451,0.0032913570757955313,0.008089590817689896,0.889259934425354,Parodies
0.953970193862915,0.007429438177496195,0.005157696548849344,0.0012796258088201284,0.0021832729689776897,0.008928828872740269,0.0210509542375803,Parodies
0.5876247882843018,0.006137961987406015,0.00458458811044693,0.004833112005144358,0.0021284366957843304,0.38631418347358704,0.008376995101571083,Parodies
0.9511380791664124,0.007662368472665548,0.0007216473459266126,0.017429538071155548,0.005604820791631937,0.010926608927547932,0.006516749504953623,Parodies
0.47529134154319763,0.011812621727585793,0.0013668835163116455,0.42153269052505493,0.005297188181430101,0.07770023494958878,0.006998957134783268,Parodies
0.9763482213020325,0.013434374704957008,0.0013543551322072744,0.0008774676243774593,0.003193864831700921,0.0019101907964795828,0.0028815953992307186,Parodies
0.9670828580856323,0.005314295645803213,0.001199201331473887,0.00264429091475904,0.002031471114605665,0.01952410861849785,0.002203746000304818,Parodies
0.011166218668222427,0.00293597299605608,0.0017157092224806547,0.0017528787720948458,0.002030248288065195,0.0015003500739112496,0.9788985848426819,Parodies
0.9749487042427063,0.012307756580412388,0.0010113053722307086,0.0009392115753144026,0.0025901258923113346,0.0025189605075865984,0.005683862138539553,Parodies
0.8536911010742188,0.006108198314905167,0.0051901438273489475,0.002624865621328354,0.0032582366839051247,0.12359380722045898,0.0055336011573672295,Parodies
0.838180422782898,0.02468302473425865,0.006816591136157513,0.0014427157584577799,0.00427766190841794,0.0028010765090584755,0.12179841846227646,Parodies
0.10577739030122757,0.005128849763423204,0.004734509624540806,0.0018533755792304873,0.003236411139369011,0.0038447759579867125,0.8754246830940247,Parodies
0.9775630235671997,0.010053957812488079,0.002053216565400362,0.0009527091169729829,0.0016203856794163585,0.004059108439832926,0.003697651205584407,Parodies
0.08698736131191254,0.001834194757975638,0.002744042780250311,0.005838165991008282,0.0019775857217609882,0.8954732418060303,0.005145438946783543,Parodies
0.4182322025299072,0.010965714231133461,0.5078635215759277,0.0028470009565353394,0.0033012342173606157,0.011926230974495411,0.04486410692334175,Parodies
0.973391592502594,0.010552037507295609,0.0008390538860112429,0.003292995970696211,0.0016338118584826589,0.008700239472091198,0.0015901625156402588,Parodies
0.02974044531583786,0.002082086866721511,0.0027954967226833105,0.0025042507331818342,0.001988751580938697,0.007595955394208431,0.9532930254936218,Parodies
0.9772152304649353,0.00852867029607296,0.001444701454602182,0.001037414069287479,0.0018649855628609657,0.0047815232537686825,0.005127488169819117,Parodies
0.09932660311460495,0.0049881041049957275,0.16884127259254456,0.0028213460464030504,0.004667317029088736,0.006838547065854073,0.7125168442726135,Parodies
0.6204617619514465,0.006565530318766832,0.11096188426017761,0.0052690026350319386,0.0026720017194747925,0.24347235262393951,0.010597556829452515,Parodies
